WOType,PONumber,Work_Order_Basic_Start_Date,ACtStartDate,ShortText,WorkCentre,Work_Order_Functional_Location,Functional_Location_Sort_Field,Functional_Location_Description,Work_Order_Type,Work_Order_Total_Actual_Cost
PM01,4844,21/10/2006,21/10/2006,NA engine water pump is u/s.,WC1,1234.01.07,EXAMPLE,water pump,Y,37200
PM01,4845,21/10/2006,21/10/2006,ITEM_ID has leaking cooling system,WC1,1234.01.08,EXAMPLE,water pump,Z,37300
PM01,4846,21/10/2006,22/10/2006,replace no1 injector line & rocker shaft,WC1,1234.01.09,EXAMPLE,fuel system,X,37400
PM01,4847,21/10/2006,0/1/00,replace failed mast locking cylinder,WC1,1234.01.10,EXAMPLE,mast lock cylinders,Y,37500
PM01,4848,22/10/2006,22/10/2006,broken rod support cylinder,WC1,1234.01.11,EXAMPLE,drill pipe support cylinder,Z,37600
PM01,4849,22/10/2006,22/10/2006,engine blowing smoke ITEM_ID,WC1,1234.01.12,EXAMPLE,engine,X,37700
PM01,4850,5/11/2001,0/1/00,"fit 12 1/4"" stabiliser 4 blades",WC1,1234.01.13,EXAMPLE,drill bit,Y,37800
PM01,4851,9/11/2001,0/1/00,"fit 12 1/4"" stabiliser 4 blades",WC1,1234.01.14,EXAMPLE,drill bit,Z,37900
PM01,4852,22/10/2006,22/10/2006,replace blown turbo coolant line NA,WC1,1234.01.15,EXAMPLE,turbocharger left bank,X,38000
PM01,4853,22/10/2006,0/1/00,check low flow sensor/ems system NA,WC1,1234.01.16,EXAMPLE,cooling system,Y,38100
PM01,4854,22/10/2006,23/10/2006,dropped rod,WC1,1234.01.17,EXAMPLE,drill rods,Z,38200
PM01,4855,23/10/2006,23/10/2006,replace pins,WC1,1234.01.18,EXAMPLE,tool wrench assembly,X,38300
PM01,4856,23/10/2006,23/10/2006,replace dies on breakout wrench.,WC1,1234.01.19,EXAMPLE,breakout wrench,Y,38400
PM01,4857,1/11/2001,1/11/2001,pullback ropes need adjusting,WC1,1234.01.20,EXAMPLE,feed ropes,Z,38500
PM01,4858,1/11/2001,1/11/2001,dust rubbers on deck  r/s,WC1,1234.02.01,EXAMPLE,deck assembly,X,38600
PM01,4859,23/10/2006,0/1/00,low coolant out of service tag,WC1,1234.02.02,EXAMPLE,drill truck mechanical  NA NA,Y,38700
PM01,4860,23/10/2006,23/10/2006,repair deck spanner lug,WC1,1234.02.03,EXAMPLE,deck,Z,38800
PM01,4861,14/11/2001,0/1/00,broken spring rhs front,WC2,1234.02.04,EXAMPLE,suspension system,X,38900
PM01,4862,23/10/2006,23/10/2006,replace holding wrench cylinder.,WC1,1234.02.05,EXAMPLE,work deck cylinders,Y,39000
PM01,4863,25/10/2006,0/1/00,oil leak rotary head,WC1,1234.02.06,EXAMPLE,rotary head gearbox,Z,39100
PM01,4864,25/10/2006,0/1/00,weld m on grouser master pin.l/h,WC1,1234.02.07,EXAMPLE,track - lh,X,39200
PM01,4865,25/10/2006,0/1/00,replace steel tube l/h propel cross over,WC1,1234.02.08,EXAMPLE,hydraulic pump - left propel,Y,39300
PM01,4866,23/10/2006,0/1/00,check machine shutdown system,WC1,1234.02.09,EXAMPLE,water pump,Z,39400
PM01,4867,25/10/2006,0/1/00,oil leak l/h engine fan adaptor,WC1,1234.02.10,EXAMPLE,cooling system,X,39500
PM01,4868,25/10/2006,25/10/2006,bolts missing,WC1,1234.02.11,EXAMPLE,compressor oil cooler,Y,39600
PM01,4869,20/11/2006,0/1/00,oil leaks upper & middle stacker,WC1,1234.02.12,EXAMPLE,stacker valves,Z,39700
PM01,4870,25/10/2006,25/10/2006,replace bab blower,WC1,1234.02.13,EXAMPLE,air compressor system,X,39800
PM01,4871,25/10/2006,0/1/00,fit muffler/external vent,WC1,1234.02.14,EXAMPLE,grease lube system,Y,39900
PM01,4872,25/10/2006,0/1/00,replace hydraulic off switch,WC1,1234.02.15,EXAMPLE,electrical,Z,40000
PM01,4873,23/10/2006,0/1/00,replace engine filters,WC1,1234.02.16,EXAMPLE,fuel system,X,40100
PM01,4874,23/10/2006,0/1/00,top up rotary box oil,WC1,1234.02.17,EXAMPLE,drill truck mechanical  NA NA,Y,40200
PM01,4875,24/10/2006,24/10/2006,rotary head will not travel in mast,WC1,1234.02.18,EXAMPLE,mast feed cylinders,Z,40300
PM01,4876,1/11/2001,0/1/00,cab door to deck leaking dust badly,WC1,1234.02.19,EXAMPLE,operators cabin,X,40400
PM01,4877,24/10/2006,0/1/00,inspected water pump,WC1,1234.02.20,EXAMPLE,hydraulic pump - water injection,Y,40500
PM01,4878,24/10/2006,0/1/00,investigate forward rotation slow,WC1,1234.02.21,EXAMPLE,hydraulic pump - rotation,Z,40600
PM01,4879,24/10/2006,0/1/00,topup rotary box,WC1,1234.02.22,EXAMPLE,rotary head motors,X,40700
PM01,4880,24/10/2006,24/10/2006,hydraulic system very slow,WC1,1234.02.23,EXAMPLE,hydraulics,Y,40800
PM01,4881,24/10/2006,24/10/2006,blast and paint receiver tank,WC1,1234.02.24,EXAMPLE,air tank,Z,40900
PM01,4882,25/10/2006,0/1/00,replace turbo charger ITEM_ID,WC1,1234.02.25,EXAMPLE,turbocharger,X,41000
PM01,4883,24/10/2006,0/1/00,depth counter chain,WC1,1234.02.26,EXAMPLE,frame,Y,41100
PM01,4884,1/11/2001,0/1/00,straighten pipe positioner,WC1,1234.02.27,EXAMPLE,implements,Z,41200
PM01,4885,21/12/2001,0/1/00,replace pipe positioner swing cylinder,WC1,1234.02.28,EXAMPLE,drill pipe swing cylinder,X,41300
PM01,4886,24/10/2006,25/10/2006,check water injection system,WC1,1234.02.29,EXAMPLE,hydraulics,Y,41400
PM01,4887,24/10/2006,25/10/2006,turbo coolant line adaptor gasket leak,WC1,1234.02.30,EXAMPLE,turbocharger left bank,Z,41500
PM01,4888,25/10/2006,0/1/00,weld/repair hydraulic pipe on mast NA,WC1,1234.02.31,EXAMPLE,hydraulics,X,41600
PM01,4889,25/10/2006,0/1/00,clean up sth blackwater shut site ITEM_ID,WC1,1234.02.32,EXAMPLE,manufacturer6 - NA overburden drill,Y,41700
PM01,4890,25/10/2006,0/1/00,replace head slides,WC1,1234.02.33,EXAMPLE,mast,Z,41800
PM01,4891,25/10/2006,25/10/2006,deck will not com e right back,WC1,1234.02.34,EXAMPLE,deck,X,41900
PM01,4892,25/10/2006,0/1/00,deck will not com e right back,WC1,1234.02.35,EXAMPLE,deck,Y,42000
PM01,4893,25/10/2006,26/10/2006,replace tower support cylinder ITEM_ID,WC1,1234.02.36,EXAMPLE,breakout wrench,Z,42100
PM01,4894,25/10/2006,0/1/00,jump start,WC1,1234.02.37,EXAMPLE,engine,X,42200
PM01,4895,25/10/2006,0/1/00,check low water alarm,WC1,1234.02.38,EXAMPLE,radiator,Y,42300
PM01,4896,25/10/2006,25/10/2006,extra rod installed,WC1,1234.02.39,EXAMPLE,drill rods,Z,42400
PM01,4897,25/10/2006,25/10/2006,new air reciever needs oil,WC1,1234.02.40,EXAMPLE,oil - compressor,X,42500
PM01,4898,26/10/2006,25/10/2006,check oil leaking from head,WC1,1234.01.01,EXAMPLE,rotary head motors,Y,42600
PM01,4899,15/11/2006,0/1/00,2 x hid lights out,WC1,1234.01.02,EXAMPLE,24v lights,Z,42700
PM01,4900,15/11/2006,0/1/00,replace door seals,WC1,1234.01.03,EXAMPLE,operators cabin,X,42800
PM01,4901,29/10/2006,0/1/00,repairs to pipe support,WC1,1234.01.04,EXAMPLE,pipe positioner arm,Y,42900
PM01,4902,29/10/2006,0/1/00,repair crack in mast pivot area,WC1,1234.01.05,EXAMPLE,mast,Z,43000
PM01,4903,8/11/2006,0/1/00,reseal main pump faces,WC1,1234.01.06,EXAMPLE,hydraulic pumps,X,43100
PM01,4904,14/02/2007,14/02/2007,turn rear hiab to correct position,WC1,1234.01.07,EXAMPLE,crane palfinger rh rear,Y,43200
PM01,4905,26/10/2006,0/1/00,top window cleaner sticky,WC1,1234.01.08,EXAMPLE,operators cabin,Z,43300
PM01,4906,1/11/2006,0/1/00,replace turbo coolant hose,WC1,1234.01.09,EXAMPLE,cooling system,X,43400
PM01,4907,26/10/2006,0/1/00,repair dust shute,WC1,1234.01.10,EXAMPLE,deck,Y,43500
PM01,4908,1/11/2006,0/1/00,replace seperator bull hose,WC1,1234.01.11,EXAMPLE,bullhose,Z,43600
PM01,4909,26/10/2006,0/1/00,breather u/s,WC1,1234.01.12,EXAMPLE,rope winch,X,43700
PM01,4910,26/10/2006,26/10/2006,water injection pump u/s  completed,WC1,1234.01.13,EXAMPLE,water injection pump,Y,43800
PM01,4911,26/10/2006,0/1/00,replace water inj. pump seals,WC1,1234.01.14,EXAMPLE,water injection pump,Z,43900
PM01,4912,26/10/2006,0/1/00,top window cleaner sticky,WC1,1234.01.15,EXAMPLE,operators cabin,X,44000
PM01,4913,26/10/2006,0/1/00,replace main batteries,WC1,1234.01.16,EXAMPLE,battery pack,Y,44100
PM01,4914,26/10/2006,0/1/00,check rotation,WC1,1234.01.17,EXAMPLE,hydraulics,Z,44200
PM01,4915,27/10/2006,0/1/00,tighten all loose bolts,WC1,1234.01.18,EXAMPLE,sprocket drive - rh,X,44300
PM01,4916,27/10/2006,0/1/00,replaced o ring feed circuit,WC1,1234.01.19,EXAMPLE,mast,Y,44400
PM01,4917,27/10/2006,0/1/00,going off on air pressure,WC1,1234.01.20,EXAMPLE,manufacturer6 - d40ksl overburden drill,Z,44500
PM01,4918,27/10/2006,0/1/00,heat rods,WC1,1234.02.01,EXAMPLE,drill rods,X,44600
PM01,4919,1/11/2001,1/11/2001,repaired leak on rod support,WC1,1234.02.02,EXAMPLE,hydraulics,Y,44700
PM01,4920,1/11/2001,1/11/2001,checked and repaired mast raise limit,WC1,1234.02.03,EXAMPLE,electrical,Z,44800
PM01,4921,27/10/2006,0/1/00,gearbox loosing oil,WC1,1234.02.04,EXAMPLE,rotary head gearbox,X,44900
PM01,4922,8/11/2006,0/1/00,water injection pump upgrade,WC1,1234.02.05,EXAMPLE,water injection system,Y,45000
PM01,4923,27/10/2006,0/1/00,pull down chain broken,WC1,1234.02.06,EXAMPLE,main frame,Z,45100
PM01,4924,22/11/2006,0/1/00,replace compressor oil cooler,WC1,1234.02.07,EXAMPLE,compressor oil cooler,X,45200
PM01,4925,27/10/2006,0/1/00,sight glass leaking on rotary head,WC1,1234.02.08,EXAMPLE,rotary head gearbox,Y,45300
PM01,4926,5/11/2006,0/1/00,potentiometer not working,WC1,1234.02.09,EXAMPLE,hydraulic pump - rotation,Z,45400
PM01,4927,27/10/2006,0/1/00,heater tap hose leaking,WC1,1234.02.10,EXAMPLE,cooling system,X,45500
PM01,4928,27/10/2006,0/1/00,replace deck seal,WC1,1234.02.11,EXAMPLE,frame,Y,45600
PM01,4929,3/11/2006,0/1/00,repair cracks at mast pivot,WC1,1234.02.12,EXAMPLE,mast,Z,45700
PM01,4930,3/11/2006,0/1/00,repair cracks at mast pivot,WC1,1234.02.13,EXAMPLE,mast,X,45800
PM01,4931,3/11/2006,0/1/00,repair cracks at mast pivot,WC1,1234.02.14,EXAMPLE,mast,Y,45900
PM01,4932,3/11/2006,0/1/00,reseal air cond box,WC1,1234.02.15,EXAMPLE,air conditioning system,Z,46000
PM01,4933,28/10/2006,0/1/00,replace breakout  dies,WC1,1234.02.16,EXAMPLE,breakout wrench,X,46100
PM01,4934,28/10/2006,0/1/00,replace deck seal and deflector,WC1,1234.02.17,EXAMPLE,deck,Y,46200
PM01,4935,28/10/2006,0/1/00,replace pipe positioner swing in cyl.,WC1,1234.02.18,EXAMPLE,drill pipe support cylinder,Z,46300
PM01,4936,2/11/2001,2/11/2001,blown hydraulic hose,WC1,1234.02.19,EXAMPLE,hydraulic hoses & lines,X,46400
PM01,4937,28/10/2006,28/10/2006,end for end top sub.,WC1,1234.02.20,EXAMPLE,subs/adaptors,Y,46500
PM01,4938,28/10/2006,0/1/00,deck bush retainer rod u\s,WC1,1234.02.21,EXAMPLE,drill tools,Z,46600
PM01,4939,28/10/2006,0/1/00,fitting on rotation pump leaking,WC1,1234.02.22,EXAMPLE,hydraulic pump - rotation,X,46700
PM01,4940,28/10/2006,0/1/00,rotary head gearbox leaking oil,WC1,1234.02.23,EXAMPLE,rotary head gearbox,Y,46800
PM01,4941,28/10/2006,0/1/00,rotation down on power,WC1,1234.02.24,EXAMPLE,hydraulic pump - rotation,Z,46900
PM01,4942,29/10/2006,0/1/00,replace pin guide,WC1,1234.02.25,EXAMPLE,rotary guide frame,X,47000
PM01,4943,29/10/2006,0/1/00,replace chip deflector,WC1,1234.02.26,EXAMPLE,deck,Y,47100
PM01,4944,29/10/2006,0/1/00,pull down chains too tight,WC1,1234.02.27,EXAMPLE,chain feed  pulldown,Z,47200
PM01,4945,29/10/2006,0/1/00,thead lube not working,WC1,1234.02.28,EXAMPLE,thread lubrication system,X,47300
PM01,4946,29/10/2006,29/10/2006,dropped rod,WC1,1234.02.29,EXAMPLE,drill rods,Y,47400
PM01,4947,29/10/2006,30/10/2006,jump start,WC1,1234.02.30,EXAMPLE,starting system,Z,47500
PM01,4948,29/10/2006,30/10/2006,loss of lights,WC1,1234.02.31,EXAMPLE,alternator 240/415v,X,47600
PM01,4949,30/10/2006,30/10/2006,repair / replace hydraulic hose.,WC1,1234.02.32,EXAMPLE,hydraulic hoses & lines,Y,47700
PM01,4950,30/10/2006,0/1/00,tighten loose fitting,WC1,1234.02.33,EXAMPLE,wrench cylinders,Z,47800
PM01,4951,22/11/2006,0/1/00,replace cracked glass in entry door,WC1,1234.02.34,EXAMPLE,cab glass,X,47900
PM01,4952,30/10/2006,0/1/00,repair and return holding wrench cyl.,WC1,1234.02.35,EXAMPLE,tool wrench cylinder,Y,48000
PM01,4953,15/11/2006,0/1/00,hastings v&i settings & blowby test eng.,WC1,1234.02.36,EXAMPLE,cylinder head assembly,Z,48100
PM01,4954,30/10/2006,0/1/00,inspect & tape crack entry door glass,WC1,1234.02.37,EXAMPLE,cab glass,X,48200
PM01,4955,30/10/2006,0/1/00,replace blown bull hose on NA,WC1,1234.02.38,EXAMPLE,bullhose,Y,48300
PM01,4956,30/10/2006,31/10/2006,repair leaking hydraulic feed pump pipe,WC1,1234.02.39,EXAMPLE,hydraulic hoses & lines,Z,48400
PM01,4957,30/10/2006,31/10/2006,modify deck bush retainer,WC1,1234.02.40,EXAMPLE,deck,X,48500
PM01,4958,31/10/2006,31/10/2006,dropped rod.,WC1,1234.01.01,EXAMPLE,drill rods,Y,48600
PM01,4959,31/10/2006,0/1/00,NA requires jumpstart,WC1,1234.01.02,EXAMPLE,starting system,Z,48700
PM01,4960,1/11/2006,0/1/00,inspect & repair oil leak no.5 cyl head,WC1,1234.01.03,EXAMPLE,cylinder head assembly,X,48800
PM01,4961,2/11/2001,0/1/00,engine shutting down on comp. oil press.,WC1,1234.01.04,EXAMPLE,lights & power,Y,48900
PM01,4962,2/11/2001,3/11/2001,replace broken track pin,WC1,1234.01.05,EXAMPLE,tracks,Z,49000
PM01,4963,2/11/2001,0/1/00,build up break out wrench.,WC1,1234.01.06,EXAMPLE,breakout fork assembly,X,49100
PM01,4964,2/11/2001,2/11/2001,commission machine,WC1,1234.01.07,EXAMPLE,manufacturer6 - NA overburden drill,Y,49200
PM01,4965,1/11/2006,1/11/2006,dropped rod.,WC1,1234.01.08,EXAMPLE,drill rods,Z,49300
PM01,4966,1/11/2006,1/11/2006,needs a jump start,WC1,1234.01.09,EXAMPLE,starting system,X,49400
PM01,4967,1/11/2006,1/11/2006,pin out of breakout fork,WC1,1234.01.10,EXAMPLE,breakout cylinders,Y,49500
PM01,4968,1/11/2006,1/11/2006,broken bolts on rod supports,WC1,1234.01.11,EXAMPLE,mast,Z,49600
PM01,4969,4/11/2006,0/1/00,def:check hose crimp on angle lock cyl's,WC1,1234.01.12,EXAMPLE,back brace locking pin cylinders,X,49700
PM01,4970,5/11/2006,0/1/00,def:oil leak on the mast,WC1,1234.01.13,EXAMPLE,hydraulic hoses & lines,Y,49800
PM01,4971,5/11/2006,0/1/00,def:check feed system speed,WC1,1234.01.14,EXAMPLE,pumps/valves/control,Z,49900
PM01,4972,7/11/2006,0/1/00,def:rotary head making oil,WC1,1234.01.15,EXAMPLE,rotary head motors,X,50000
PM01,4973,3/11/2006,3/11/2006,def:one a/c blowing hot air,WC1,1234.01.16,EXAMPLE,air conditioning system,Y,50100
PM01,4974,6/11/2006,0/1/00,def:rotary head creeping down,WC1,1234.01.17,EXAMPLE,pumps/valves/control,X,200
PM01,4975,6/11/2006,0/1/00,def:pipe support cup need attention,WC1,1234.01.18,EXAMPLE,pipe positioner arm,Y,300
PM01,4976,6/11/2006,0/1/00,def:jack legs slow and weak.,WC1,1234.01.19,EXAMPLE,levelling jack cylinders,Z,400
PM01,4977,6/11/2006,0/1/00,def:water injection control knob u/s,WC1,1234.01.20,EXAMPLE,water injection system,X,500
PM01,4978,2/11/2006,0/1/00,def:doors require adjustment,WC1,1234.01.01,EXAMPLE,operators cabin,Y,600
PM01,4979,2/11/2006,0/1/00,def:plug on back of camara screen u/s,WC1,1234.01.01,EXAMPLE,communications,Z,700
PM01,4980,3/11/2001,3/11/2001,repair lights,WC1,1234.01.01,EXAMPLE,lights & power,X,800
PM01,4981,6/11/2006,0/1/00,def:down hole air pressure low,WC1,1234.01.02,EXAMPLE,air system controls,Y,900
PM01,4982,3/11/2001,3/11/2001,relocate  drill  stems,WC1,1234.01.03,EXAMPLE,drill truck mechanical  NA NA,Z,1000
PM01,4983,3/11/2001,3/11/2001,repair blown gasket on ret .filters,WC1,1234.01.04,EXAMPLE,pumping systems,X,1100
PM01,4984,1/11/2006,1/11/2006,start up,WC1,1234.01.05,EXAMPLE,engine,Y,1200
PM01,4985,1/11/2006,0/1/00,welded broken ring,WC1,1234.01.06,EXAMPLE,implements,Z,1300
PM01,4986,1/11/2006,0/1/00,engine blow by,WC1,1234.01.07,EXAMPLE,engine,X,1400
PM01,4987,1/11/2006,0/1/00,auto lube operations,WC1,1234.01.08,EXAMPLE,hydraulics,Y,1500
PM01,4988,2/11/2006,0/1/00,replace batterys,WC1,1234.01.09,EXAMPLE,battery pack,Z,1600
PM01,4989,1/11/2006,0/1/00,checked alternator lagging,WC1,1234.01.10,EXAMPLE,alternator 240/415v,X,1700
PM01,4990,1/11/2006,1/11/2006,move rods,WC1,1234.01.11,EXAMPLE,drill rods,Y,1800
PM01,4991,1/11/2006,0/1/00,auto lube operations,WC1,1234.01.12,EXAMPLE,hydraulics,Z,1900
PM01,4992,3/11/2001,3/11/2001,replace return line gasket,WC1,1234.01.13,EXAMPLE,hydraulic tank,X,2000
PM01,4993,1/11/2006,0/1/00,auto lube operations,WC1,1234.01.14,EXAMPLE,hydraulics,Y,2100
PM01,4994,2/11/2006,3/11/2006,engine over heating,WC1,1234.01.15,EXAMPLE,radiator,Z,2200
PM01,4995,2/11/2006,2/11/2006,replace sub,WC1,1234.01.16,EXAMPLE,subs/adaptors,X,2300
PM01,4996,5/11/2001,0/1/00,repair/replace upper caroulel stem lock,WC1,1234.01.17,EXAMPLE,carousel,Y,2400
PM01,4997,2/11/2006,2/11/2006,replace bolts & adj guide blocks.,WC1,1234.01.18,EXAMPLE,rotary head guides,Z,2500
PM01,4998,5/11/2006,5/11/2006,replace rotary head and final drive oils,WC1,1234.01.19,EXAMPLE,drill truck mechanical  d25 ITEM_ID,X,2600
PM01,4999,22/12/2006,0/1/00,manufacturer24 ITEM_ID hoses,WC1,1234.01.20,EXAMPLE,hydraulic hoses & lines,Y,2700
PM01,5000,3/11/2006,0/1/00,adjust pull down chains,WC1,1234.02.01,EXAMPLE,pull down chains,Z,2800
PM01,5001,22/11/2006,0/1/00,replace section of top radiator pipe,WC1,1234.02.02,EXAMPLE,cooling system,X,2900
PM01,5002,2/11/2006,2/11/2006,replace cylinder,WC1,1234.02.03,EXAMPLE,drill pipe support cylinder,Y,3000
PM01,5003,3/11/2006,0/1/00,monitor chassis crack,WC1,1234.02.04,EXAMPLE,vehicle body,Z,3100
PM01,5004,2/11/2006,3/11/2006,change pto oils,WC1,1234.02.05,EXAMPLE,pump drive transmission,X,3200
PM01,5005,4/11/2001,4/11/2001,repair light,WC1,1234.02.06,EXAMPLE,electrical,Y,3300
PM01,5006,2/11/2006,3/11/2006,replace dust deflectors,WC1,1234.02.07,EXAMPLE,mast,Z,3400
PM01,5007,2/11/2006,2/11/2006,pull down chains too tight,WC1,1234.02.08,EXAMPLE,chain feed  pulldown,X,3500
PM01,5008,2/11/2006,2/11/2006,bolts coming loss tight please,WC1,1234.02.09,EXAMPLE,rotary head guides,Y,3600
PM01,5009,2/11/2006,2/11/2006,engine coolant alarm,WC1,1234.02.10,EXAMPLE,cooling system,Z,3700
PM01,5010,4/11/2001,4/11/2001,replace blown gasket again on ret.filter,WC1,1234.02.11,EXAMPLE,hydraulics,X,3800
PM01,5011,4/11/2001,4/11/2001,replace blown hose on top of carousel,WC1,1234.02.12,EXAMPLE,hydraulics,Y,3900
PM01,5012,3/11/2006,3/11/2006,replace bent positioner cylinder,WC1,1234.02.13,EXAMPLE,drill pipe support cylinder,Z,4000
PM01,5013,3/11/2006,3/11/2006,jump start,WC1,1234.02.14,EXAMPLE,24v battery pack - lhs inverter battery,X,4100
PM01,5014,8/11/2006,0/1/00,manufacturer24 NA hoses,WC1,1234.02.15,EXAMPLE,hydraulic hoses and pipes,Y,4200
PM01,5015,3/11/2006,3/11/2006,jack will not work,WC1,1234.02.16,EXAMPLE,levelling jack cylinders,Z,4300
PM01,5016,3/11/2006,3/11/2006,head having trouble going up and down,WC1,1234.02.17,EXAMPLE,chain feed  pulldown,X,4400
PM01,5017,29/11/2006,0/1/00,replace 2 condenser motors,WC1,1234.02.18,EXAMPLE,air conditioning system,Y,4500
PM01,5018,3/11/2006,3/11/2006,coolant suspect --- replacing,WC1,1234.02.19,EXAMPLE,coolant,Z,4600
PM01,5019,17/11/2006,0/1/00,replace leaking mast raise cylinder,WC1,1234.02.20,EXAMPLE,mast raise cylinders,X,4700
PM01,5020,7/11/2006,4/11/2006,chains over tight,WC1,1234.02.21,EXAMPLE,hydraulics,Y,4800
PM01,5021,3/11/2006,4/11/2006,replace blown hoses,WC1,1234.02.22,EXAMPLE,deck,Z,4900
PM01,5022,3/11/2006,4/11/2006,replace dust deflectors,WC1,1234.02.23,EXAMPLE,deck,X,5000
PM01,5023,3/11/2006,0/1/00,fix mast locking indicator swtich,WC1,1234.02.24,EXAMPLE,mast,Y,5100
PM01,5024,4/11/2006,4/11/2006,put back jack shoe,WC1,1234.02.25,EXAMPLE,levelling jack cylinders,Z,5200
PM01,5025,2/11/2006,4/11/2006,monitor leaking coolant pipe,WC1,1234.02.26,EXAMPLE,cooling system,X,5300
PM01,5026,3/11/2006,4/11/2006,coolant suspect - replace,WC1,1234.02.27,EXAMPLE,coolant,Y,5400
PM01,5027,4/11/2006,0/1/00,"fridge, urn no power going through",WC1,1234.02.28,EXAMPLE,electrical,Z,5500
PM01,5028,4/11/2006,0/1/00,remove and repair chip deflector,WC1,1234.02.29,EXAMPLE,drill rods,X,5600
PM01,5029,4/11/2006,4/11/2006,having trouble lifting stems,WC1,1234.02.30,EXAMPLE,hydraulic pump - feed,Y,5700
PM01,5030,4/11/2006,0/1/00,replace thread lube pump,WC1,1234.02.31,EXAMPLE,grease lube system,Z,5800
PM01,5031,14/03/2007,4/11/2006,relocate carousel hose,WC1,1234.02.32,EXAMPLE,hydraulic hoses & lines,X,5900
PM01,5032,8/11/2006,0/1/00,replace bull hose,WC1,1234.02.33,EXAMPLE,air system piping,Y,6000
PM01,5033,6/11/2006,0/1/00,crack at mast  a frame r/h side,WC1,1234.02.34,EXAMPLE,main frame,Z,6100
PM01,5034,8/11/2006,0/1/00,lock wire shackle on rod safety chain,WC1,1234.02.35,EXAMPLE,mast,X,6200
PM01,5035,8/11/2006,0/1/00,reseal l/h rotation control plate bung,WC1,1234.02.36,EXAMPLE,rotary head motor left,Y,6300
PM01,5036,8/11/2006,0/1/00,replace o ring rod support cylinder.,WC1,1234.02.37,EXAMPLE,rod support cylinders,Z,6400
PM01,5037,4/11/2006,4/11/2006,refit repaired chip deflector,WC1,1234.02.38,EXAMPLE,drill tools,X,6500
PM01,5038,4/11/2006,4/11/2006,very low feed and rotation pressures,WC1,1234.02.39,EXAMPLE,pumps/valves/control,Y,6600
PM01,5039,4/11/2006,5/11/2006,startup,WC1,1234.02.40,EXAMPLE,engine,Z,6700
PM01,5040,4/11/2006,5/11/2006,coolent leaking out turbo,WC1,1234.01.01,EXAMPLE,turbocharger left bank,X,6800
PM01,5041,5/11/2006,0/1/00,inverter not working,WC1,1234.01.02,EXAMPLE,lights & power,Y,6900
PM01,5042,5/11/2006,0/1/00,reduce hyd. tank level -- overful,WC1,1234.01.03,EXAMPLE,hydraulic tank,Z,7000
PM01,5043,15/11/2006,0/1/00,retension hoist chains,WC1,1234.01.04,EXAMPLE,chain feed  pulldown,X,7100
PM01,5044,5/11/2006,0/1/00,oil leak holding wrench hoses,WC1,1234.01.05,EXAMPLE,hydraulic hoses & lines,Y,7200
PM01,5045,5/11/2006,6/11/2006,replace dust curtain,WC1,1234.01.06,EXAMPLE,other implements,Z,7300
PM01,5046,6/11/2006,5/11/2006,replace sl32 injector,WC1,1234.01.07,EXAMPLE,grease lube system,X,7400
PM01,5047,5/11/2006,6/11/2006,faulty on switch,WC1,1234.01.08,EXAMPLE,electrical,Y,7500
PM01,5048,6/11/2006,6/11/2006,invertor playing up,WC1,1234.01.09,EXAMPLE,electrical,Z,7600
PM01,5049,6/11/2006,0/1/00,replace airfilters,WC1,1234.01.10,EXAMPLE,engine,X,7700
PM01,5050,7/11/2006,0/1/00,def:leak under a frame,WC1,1234.01.11,EXAMPLE,hydraulic hoses & lines,Y,7800
PM01,5051,20/12/2006,0/1/00,def:check low fuel and coolant lights,WC1,1234.01.12,EXAMPLE,lights & power,Z,7900
PM01,5052,8/11/2006,0/1/00,fit tuff box to NA,WC1,1234.01.13,EXAMPLE,vehicle body,X,8000
PM01,5053,1/12/2006,0/1/00,fit tuff box to ITEM_ID,WC1,1234.01.14,EXAMPLE,vehicle body,Y,8100
PM01,5054,20/11/2006,20/11/2006,def:pipe support not holding rods,WC1,1234.01.15,EXAMPLE,pipe positioner arm,Z,8200
PM01,5055,12/11/2006,0/1/00,def: rear jacks not greasing,WC1,1234.01.16,EXAMPLE,grease lube system,X,8300
